Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
452,3,2015-05-06,5219,498,1,1,0,0
452,4,2015-05-07,5402,493,1,1,0,0
452,5,2015-05-08,5491,486,1,1,0,0
452,6,2015-05-09,2702,276,1,0,0,0
452,7,2015-05-10,0,0,0,0,0,0
452,1,2015-05-11,3842,467,1,0,0,0
452,2,2015-05-12,3787,433,1,0,0,0
452,3,2015-05-13,4039,425,1,0,0,0
452,4,2015-05-14,0,0,0,0,a,0
452,5,2015-05-15,5096,565,1,0,0,1
452,6,2015-05-16,2626,255,1,0,0,0
452,7,2015-05-17,0,0,0,0,0,0
452,1,2015-05-18,6589,554,1,1,0,0
452,2,2015-05-19,6169,544,1,1,0,0
452,3,2015-05-20,4945,486,1,1,0,0
452,4,2015-05-21,5313,478,1,1,0,0
452,5,2015-05-22,5236,500,1,1,0,0
452,6,2015-05-23,3063,288,1,0,0,0
452,7,2015-05-24,0,0,0,0,0,0
452,1,2015-05-25,0,0,0,0,a,0
452,2,2015-05-26,3936,407,1,0,0,0
452,3,2015-05-27,4013,411,1,0,0,0
452,4,2015-05-28,4557,436,1,0,0,0
452,5,2015-05-29,5107,494,1,0,0,0
452,6,2015-05-30,3254,290,1,0,0,0
452,7,2015-05-31,0,0,0,0,0,0
452,1,2015-06-01,8060,634,1,1,0,0
452,2,2015-06-02,6407,522,1,1,0,0
452,3,2015-06-03,5614,469,1,1,0,0
452,4,2015-06-04,5425,496,1,1,0,0
452,5,2015-06-05,5551,511,1,1,0,0
452,6,2015-06-06,2518,269,1,0,0,0
452,7,2015-06-07,0,0,0,0,0,0
452,1,2015-06-08,3857,410,1,0,0,0
452,2,2015-06-09,3776,438,1,0,0,0
452,3,2015-06-10,3871,393,1,0,0,0
452,4,2015-06-11,3698,395,1,0,0,0
452,5,2015-06-12,3667,390,1,0,0,0
452,6,2015-06-13,2846,267,1,0,0,0
452,7,2015-06-14,0,0,0,0,0,0
452,1,2015-06-15,7057,587,1,1,0,0
452,2,2015-06-16,5397,511,1,1,0,0
452,3,2015-06-17,5384,464,1,1,0,0
452,4,2015-06-18,5118,460,1,1,0,0
452,5,2015-06-19,5669,501,1,1,0,0
452,6,2015-06-20,2777,257,1,0,0,0
452,7,2015-06-21,0,0,0,0,0,0
452,1,2015-06-22,4048,411,1,0,0,0
452,2,2015-06-23,3384,382,1,0,0,0
452,3,2015-06-24,2968,336,1,0,0,0
452,4,2015-06-25,3246,353,1,0,0,0
452,5,2015-06-26,3779,385,1,0,0,0
452,6,2015-06-27,2609,261,1,0,0,0
452,7,2015-06-28,0,0,0,0,0,0
452,1,2015-06-29,8067,594,1,1,0,0
452,2,2015-06-30,7612,623,1,1,0,0
452,3,2015-07-01,6532,555,1,1,0,0
452,4,2015-07-02,6000,519,1,1,0,0
452,5,2015-07-03,5951,505,1,1,0,0
452,6,2015-07-04,3343,304,1,0,0,0
452,7,2015-07-05,0,0,0,0,0,0
452,1,2015-07-06,3937,424,1,0,0,0
452,2,2015-07-07,4048,467,1,0,0,0
452,3,2015-07-08,3768,373,1,0,0,0
452,4,2015-07-09,4208,432,1,0,0,0
452,5,2015-07-10,4722,474,1,0,0,0
452,6,2015-07-11,2861,285,1,0,0,0
452,7,2015-07-12,0,0,0,0,0,0
452,1,2015-07-13,7413,601,1,1,0,0
452,2,2015-07-14,6737,528,1,1,0,0
452,3,2015-07-15,5177,488,1,1,0,0
452,4,2015-07-16,5796,590,1,1,0,0
452,5,2015-07-17,5529,514,1,1,0,0
452,6,2015-07-18,2961,307,1,0,0,0
452,7,2015-07-19,0,0,0,0,0,0
452,1,2015-07-20,5065,501,1,0,0,1
452,2,2015-07-21,3934,432,1,0,0,1
452,3,2015-07-22,3631,389,1,0,0,1
452,4,2015-07-23,3873,439,1,0,0,1
452,5,2015-07-24,3817,428,1,0,0,1
452,6,2015-07-25,2454,224,1,0,0,0
452,7,2015-07-26,0,0,0,0,0,0
452,1,2015-07-27,7881,590,1,1,0,1
452,2,2015-07-28,5896,473,1,1,0,1
452,3,2015-07-29,5888,448,1,1,0,1
452,4,2015-07-30,6254,538,1,1,0,1
452,5,2015-07-31,7541,642,1,1,0,1
458,4,2015-04-30,11477,948,1,1,0,0
458,5,2015-05-01,0,0,0,1,a,0
458,6,2015-05-02,11894,1122,1,0,0,0
458,7,2015-05-03,0,0,0,0,0,0
458,1,2015-05-04,9123,796,1,1,0,0
458,2,2015-05-05,7654,743,1,1,0,0
458,3,2015-05-06,7380,668,1,1,0,0
458,4,2015-05-07,7420,689,1,1,0,0
458,5,2015-05-08,8136,768,1,1,0,0
458,6,2015-05-09,10027,984,1,0,0,0
458,7,2015-05-10,0,0,0,0,0,0
458,1,2015-05-11,6252,619,1,0,0,0
458,2,2015-05-12,6063,557,1,0,0,0
458,3,2015-05-13,8368,800,1,0,0,0
458,4,2015-05-14,0,0,0,0,a,0
458,5,2015-05-15,8348,796,1,0,0,0
458,6,2015-05-16,8834,842,1,0,0,0
458,7,2015-05-17,0,0,0,0,0,0
458,1,2015-05-18,9771,843,1,1,0,0
458,2,2015-05-19,7236,666,1,1,0,0
458,3,2015-05-20,6886,679,1,1,0,0
458,4,2015-05-21,7122,693,1,1,0,0
458,5,2015-05-22,7497,748,1,1,0,0
458,6,2015-05-23,10513,953,1,0,0,0
458,7,2015-05-24,0,0,0,0,0,0
458,1,2015-05-25,0,0,0,0,a,0
458,2,2015-05-26,6820,694,1,0,0,0
458,3,2015-05-27,5796,614,1,0,0,0
458,4,2015-05-28,5806,589,1,0,0,0
458,5,2015-05-29,8226,731,1,0,0,0
458,6,2015-05-30,11467,975,1,0,0,0
458,7,2015-05-31,0,0,0,0,0,0
458,1,2015-06-01,10308,841,1,1,0,0
458,2,2015-06-02,9747,802,1,1,0,0
458,3,2015-06-03,10616,930,1,1,0,0
458,4,2015-06-04,0,0,0,1,a,0
458,5,2015-06-05,10318,922,1,1,0,0
458,6,2015-06-06,9857,932,1,0,0,0
458,7,2015-06-07,0,0,0,0,0,0
458,1,2015-06-08,6473,628,1,0,0,0
458,2,2015-06-09,6076,614,1,0,0,0
458,3,2015-06-10,5679,556,1,0,0,0
458,4,2015-06-11,4956,512,1,0,0,0
458,5,2015-06-12,5877,582,1,0,0,0
458,6,2015-06-13,9950,871,1,0,0,0
458,7,2015-06-14,0,0,0,0,0,0
458,1,2015-06-15,11052,870,1,1,0,0
458,2,2015-06-16,8036,692,1,1,0,0
458,3,2015-06-17,7923,659,1,1,0,0
458,4,2015-06-18,6809,631,1,1,0,0
458,5,2015-06-19,7362,688,1,1,0,0
458,6,2015-06-20,9673,871,1,0,0,0
458,7,2015-06-21,0,0,0,0,0,0
458,1,2015-06-22,5511,564,1,0,0,0
458,2,2015-06-23,5712,559,1,0,0,0
458,3,2015-06-24,5738,565,1,0,0,0
458,4,2015-06-25,5239,501,1,0,0,0
458,5,2015-06-26,5310,526,1,0,0,0
458,6,2015-06-27,9824,895,1,0,0,0
458,7,2015-06-28,0,0,0,0,0,0
458,1,2015-06-29,9872,800,1,1,0,0
458,2,2015-06-30,9698,752,1,1,0,0
458,3,2015-07-01,8685,716,1,1,0,0
458,4,2015-07-02,7415,643,1,1,0,0
458,5,2015-07-03,8114,728,1,1,0,0
458,6,2015-07-04,9477,876,1,0,0,0
458,7,2015-07-05,0,0,0,0,0,0
458,1,2015-07-06,6771,660,1,0,0,0
458,2,2015-07-07,5526,552,1,0,0,0
458,3,2015-07-08,6532,614,1,0,0,0
458,4,2015-07-09,5684,582,1,0,0,0
458,5,2015-07-10,5501,577,1,0,0,0
458,6,2015-07-11,9536,811,1,0,0,0
458,7,2015-07-12,0,0,0,0,0,0
458,1,2015-07-13,9532,817,1,1,0,0
458,2,2015-07-14,8387,736,1,1,0,0
458,3,2015-07-15,8539,736,1,1,0,0
458,4,2015-07-16,7450,709,1,1,0,0
458,5,2015-07-17,8272,678,1,1,0,0
458,6,2015-07-18,9615,859,1,0,0,0
458,7,2015-07-19,0,0,0,0,0,0
458,1,2015-07-20,7163,661,1,0,0,0
458,2,2015-07-21,7401,622,1,0,0,0
458,3,2015-07-22,6856,603,1,0,0,0
458,4,2015-07-23,6832,666,1,0,0,0
458,5,2015-07-24,6821,646,1,0,0,0
458,6,2015-07-25,10461,888,1,0,0,0
458,7,2015-07-26,0,0,0,0,0,0
458,1,2015-07-27,10606,857,1,1,0,1
458,2,2015-07-28,9299,754,1,1,0,1
458,3,2015-07-29,7048,654,1,1,0,1
458,4,2015-07-30,7531,622,1,1,0,1
458,5,2015-07-31,9276,779,1,1,0,1
467,4,2015-04-30,18236,1901,1,1,0,0
467,5,2015-05-01,0,0,0,1,a,0
467,6,2015-05-02,17640,1970,1,0,0,0
467,7,2015-05-03,0,0,0,0,0,0
467,1,2015-05-04,17883,1869,1,1,0,0
467,2,2015-05-05,15019,1640,1,1,0,0
467,3,2015-05-06,14733,1634,1,1,0,0
467,4,2015-05-07,14925,1662,1,1,0,0
467,5,2015-05-08,13758,1636,1,1,0,0
467,6,2015-05-09,14002,1723,1,0,0,0
467,7,2015-05-10,0,0,0,0,0,0
467,1,2015-05-11,11423,1519,1,0,0,0
467,2,2015-05-12,12936,1584,1,0,0,0
467,3,2015-05-13,13600,1638,1,0,0,0
467,4,2015-05-14,0,0,0,0,a,0
467,5,2015-05-15,16536,1987,1,0,0,0
467,6,2015-05-16,11979,1386,1,0,0,0
467,7,2015-05-17,0,0,0,0,0,0
467,1,2015-05-18,16743,1733,1,1,0,0
467,2,2015-05-19,14545,1617,1,1,0,0
467,3,2015-05-20,14459,1594,1,1,0,0
467,4,2015-05-21,14096,1573,1,1,0,0
467,5,2015-05-22,11793,1436,1,1,0,0
467,6,2015-05-23,12564,1524,1,0,0,0
467,7,2015-05-24,0,0,0,0,0,0
467,1,2015-05-25,0,0,0,0,a,0
467,2,2015-05-26,14132,1697,1,0,0,1
467,3,2015-05-27,10663,1354,1,0,0,0
467,4,2015-05-28,10937,1381,1,0,0,0
467,5,2015-05-29,15730,1771,1,0,0,0
467,6,2015-05-30,14075,1575,1,0,0,0
467,7,2015-05-31,0,0,0,0,0,0
467,1,2015-06-01,19988,1949,1,1,0,0
467,2,2015-06-02,17048,1730,1,1,0,0
467,3,2015-06-03,16516,1731,1,1,0,0
467,4,2015-06-04,0,0,0,1,a,0
467,5,2015-06-05,16069,1871,1,1,0,0
467,6,2015-06-06,12770,1578,1,0,0,0
467,7,2015-06-07,0,0,0,0,0,0
467,1,2015-06-08,13201,1595,1,0,0,0
467,2,2015-06-09,12931,1568,1,0,0,0
467,3,2015-06-10,11476,1391,1,0,0,0
467,4,2015-06-11,11854,1570,1,0,0,0
467,5,2015-06-12,10881,1373,1,0,0,0
467,6,2015-06-13,13124,1579,1,0,0,0
467,7,2015-06-14,0,0,0,0,0,0
467,1,2015-06-15,19059,1928,1,1,0,0
467,2,2015-06-16,15874,1708,1,1,0,0
467,3,2015-06-17,15484,1813,1,1,0,0
467,4,2015-06-18,14971,1587,1,1,0,0
467,5,2015-06-19,11878,1385,1,1,0,0
467,6,2015-06-20,13507,1548,1,0,0,0
467,7,2015-06-21,0,0,0,0,0,0
467,1,2015-06-22,10638,1309,1,0,0,0
467,2,2015-06-23,12396,1545,1,0,0,0
467,3,2015-06-24,11353,1424,1,0,0,0
467,4,2015-06-25,10918,1433,1,0,0,0
467,5,2015-06-26,11921,1425,1,0,0,0
467,6,2015-06-27,13118,1509,1,0,0,0
467,7,2015-06-28,0,0,0,0,0,0
467,1,2015-06-29,20656,1993,1,1,0,1
467,2,2015-06-30,19586,1997,1,1,0,1
467,3,2015-07-01,15109,1639,1,1,0,1
467,4,2015-07-02,14256,1564,1,1,0,1
467,5,2015-07-03,13349,1449,1,1,0,1
467,6,2015-07-04,9661,1189,1,0,0,0
467,7,2015-07-05,0,0,0,0,0,0
467,1,2015-07-06,15549,1774,1,0,0,1
467,2,2015-07-07,13176,1566,1,0,0,1
467,3,2015-07-08,12366,1365,1,0,0,1
467,4,2015-07-09,13085,1552,1,0,0,1
467,5,2015-07-10,11764,1434,1,0,0,1
467,6,2015-07-11,11956,1484,1,0,0,0
467,7,2015-07-12,0,0,0,0,0,0
467,1,2015-07-13,17072,1636,1,1,0,1
467,2,2015-07-14,16358,1704,1,1,0,1
467,3,2015-07-15,15191,1638,1,1,0,1
467,4,2015-07-16,14967,1676,1,1,0,1
467,5,2015-07-17,11392,1294,1,1,0,1
467,6,2015-07-18,12584,1529,1,0,0,0
467,7,2015-07-19,0,0,0,0,0,0
467,1,2015-07-20,13267,1568,1,0,0,1
467,2,2015-07-21,11674,1439,1,0,0,1
467,3,2015-07-22,10922,1384,1,0,0,1
467,4,2015-07-23,11825,1507,1,0,0,1
467,5,2015-07-24,10294,1310,1,0,0,1
467,6,2015-07-25,9472,1083,1,0,0,0
467,7,2015-07-26,0,0,0,0,0,0
467,1,2015-07-27,14472,1463,1,1,0,1
467,2,2015-07-28,14300,1536,1,1,0,1
467,3,2015-07-29,12568,1365,1,1,0,1
467,4,2015-07-30,14503,1586,1,1,0,1
467,5,2015-07-31,17208,1761,1,1,0,1
477,4,2015-04-30,8478,600,1,1,0,0
477,5,2015-05-01,0,0,0,1,a,0
477,6,2015-05-02,7690,576,1,0,0,0
477,7,2015-05-03,0,0,0,0,0,0
477,1,2015-05-04,8692,555,1,1,0,0
477,2,2015-05-05,5646,395,1,1,0,0
477,3,2015-05-06,6032,386,1,1,0,0
477,4,2015-05-07,6860,490,1,1,0,0
477,5,2015-05-08,6155,453,1,1,0,0
477,6,2015-05-09,6410,491,1,0,0,0
477,7,2015-05-10,0,0,0,0,0,0
477,1,2015-05-11,5399,406,1,0,0,0
477,2,2015-05-12,4709,337,1,0,0,0
477,3,2015-05-13,6130,461,1,0,0,0
477,4,2015-05-14,0,0,0,0,a,0
477,5,2015-05-15,6944,504,1,0,0,0
477,6,2015-05-16,5397,433,1,0,0,0
477,7,2015-05-17,0,0,0,0,0,0
477,1,2015-05-18,8094,513,1,1,0,0
477,2,2015-05-19,7421,488,1,1,0,0
477,3,2015-05-20,6761,421,1,1,0,0
477,4,2015-05-21,6539,469,1,1,0,0
477,5,2015-05-22,7718,530,1,1,0,0
477,6,2015-05-23,6564,514,1,0,0,0
477,7,2015-05-24,0,0,0,0,0,0
477,1,2015-05-25,0,0,0,0,a,0
477,2,2015-05-26,5597,436,1,0,0,1
477,3,2015-05-27,5997,415,1,0,0,1
477,4,2015-05-28,4761,364,1,0,0,1
477,5,2015-05-29,5406,413,1,0,0,1
477,6,2015-05-30,6297,464,1,0,0,0
477,7,2015-05-31,0,0,0,0,0,0
477,1,2015-06-01,8036,519,1,1,0,1
477,2,2015-06-02,7205,469,1,1,0,1
477,3,2015-06-03,7544,557,1,1,0,1
477,4,2015-06-04,0,0,0,1,a,1
477,5,2015-06-05,8431,547,1,1,0,1
477,6,2015-06-06,6083,444,1,0,0,0
477,7,2015-06-07,0,0,0,0,0,0
477,1,2015-06-08,5834,454,1,0,0,0
477,2,2015-06-09,5556,388,1,0,0,0
477,3,2015-06-10,5139,403,1,0,0,0
477,4,2015-06-11,4945,416,1,0,0,0
477,5,2015-06-12,4919,389,1,0,0,0
477,6,2015-06-13,6689,464,1,0,0,0
477,7,2015-06-14,0,0,0,0,0,0
477,1,2015-06-15,9275,577,1,1,0,0
477,2,2015-06-16,8004,492,1,1,0,0
477,3,2015-06-17,6056,391,1,1,0,0
477,4,2015-06-18,6660,483,1,1,0,0
477,5,2015-06-19,7294,476,1,1,0,0
477,6,2015-06-20,5637,432,1,0,0,0
477,7,2015-06-21,0,0,0,0,0,0
477,1,2015-06-22,5511,423,1,0,0,0
477,2,2015-06-23,5226,379,1,0,0,0
477,3,2015-06-24,4300,354,1,0,0,0
477,4,2015-06-25,5426,401,1,0,0,0
477,5,2015-06-26,5670,438,1,0,0,0
477,6,2015-06-27,6216,452,1,0,0,0
477,7,2015-06-28,0,0,0,0,0,0
477,1,2015-06-29,10102,658,1,1,0,0
477,2,2015-06-30,10828,558,1,1,0,0
477,3,2015-07-01,5966,410,1,1,0,0
477,4,2015-07-02,6990,479,1,1,0,0
477,5,2015-07-03,9163,579,1,1,0,0
477,6,2015-07-04,5814,442,1,0,0,0
477,7,2015-07-05,0,0,0,0,0,0
477,1,2015-07-06,5820,424,1,0,0,0
477,2,2015-07-07,4563,354,1,0,0,0
477,3,2015-07-08,5536,406,1,0,0,0
477,4,2015-07-09,6265,464,1,0,0,0
477,5,2015-07-10,5985,432,1,0,0,0
477,6,2015-07-11,5468,421,1,0,0,0
477,7,2015-07-12,0,0,0,0,0,0
477,1,2015-07-13,9689,623,1,1,0,0
477,2,2015-07-14,7470,476,1,1,0,0
477,3,2015-07-15,6279,421,1,1,0,0
477,4,2015-07-16,6842,507,1,1,0,0
477,5,2015-07-17,6524,437,1,1,0,0
477,6,2015-07-18,6291,467,1,0,0,0
477,7,2015-07-19,0,0,0,0,0,0
477,1,2015-07-20,5172,423,1,0,0,0
477,2,2015-07-21,5296,369,1,0,0,0
477,3,2015-07-22,4935,359,1,0,0,0
477,4,2015-07-23,5462,451,1,0,0,0
477,5,2015-07-24,5842,438,1,0,0,0
477,6,2015-07-25,6416,459,1,0,0,0
477,7,2015-07-26,0,0,0,0,0,0
477,1,2015-07-27,8832,582,1,1,0,0
477,2,2015-07-28,7060,452,1,1,0,0
477,3,2015-07-29,7473,468,1,1,0,0
477,4,2015-07-30,6766,448,1,1,0,0
477,5,2015-07-31,7885,533,1,1,0,0
502,4,2015-04-30,17383,1954,1,1,0,0
502,5,2015-05-01,0,0,0,1,a,0
502,6,2015-05-02,13159,1768,1,0,0,0
502,7,2015-05-03,0,0,0,0,0,0
502,1,2015-05-04,15133,1970,1,1,0,0
502,2,2015-05-05,12038,1639,1,1,0,0
502,3,2015-05-06,11905,1627,1,1,0,0
502,4,2015-05-07,11485,1574,1,1,0,0
502,5,2015-05-08,12020,1643,1,1,0,0
502,6,2015-05-09,9576,1416,1,0,0,0
502,7,2015-05-10,0,0,0,0,0,0
502,1,2015-05-11,9774,1559,1,0,0,0
502,2,2015-05-12,8022,1342,1,0,0,0
502,3,2015-05-13,10180,1563,1,0,0,0
502,4,2015-05-14,0,0,0,0,a,0
502,5,2015-05-15,11247,1598,1,0,0,0
502,6,2015-05-16,8693,1263,1,0,0,0
502,7,2015-05-17,0,0,0,0,0,0
502,1,2015-05-18,13713,1723,1,1,0,0
502,2,2015-05-19,11956,1635,1,1,0,0
502,3,2015-05-20,10510,1442,1,1,0,0
502,4,2015-05-21,10604,1486,1,1,0,0
502,5,2015-05-22,11204,1611,1,1,0,0
502,6,2015-05-23,9872,1563,1,0,0,0
502,7,2015-05-24,0,0,0,0,0,0
502,1,2015-05-25,0,0,0,0,a,0
502,2,2015-05-26,9867,1525,1,0,0,0
502,3,2015-05-27,9137,1345,1,0,0,0
502,4,2015-05-28,9220,1414,1,0,0,0
502,5,2015-05-29,12315,1652,1,0,0,0
502,6,2015-05-30,10428,1380,1,0,0,0
502,7,2015-05-31,0,0,0,0,0,0
502,1,2015-06-01,15901,1885,1,1,0,0
502,2,2015-06-02,13883,1779,1,1,0,0
502,3,2015-06-03,13400,1790,1,1,0,0
502,4,2015-06-04,0,0,0,1,a,0
502,5,2015-06-05,13756,1861,1,1,0,0
502,6,2015-06-06,8718,1310,1,0,0,0
502,7,2015-06-07,0,0,0,0,0,0
502,1,2015-06-08,9885,1478,1,0,0,0
502,2,2015-06-09,9301,1371,1,0,0,0
502,3,2015-06-10,8872,1345,1,0,0,0
502,4,2015-06-11,8221,1332,1,0,0,0
502,5,2015-06-12,8098,1280,1,0,0,0
502,6,2015-06-13,9278,1310,1,0,0,0
502,7,2015-06-14,0,0,0,0,0,0
502,1,2015-06-15,14094,1759,1,1,0,0
502,2,2015-06-16,12607,1590,1,1,0,0
502,3,2015-06-17,11857,1538,1,1,0,0
502,4,2015-06-18,10813,1411,1,1,0,0
502,5,2015-06-19,10095,1365,1,1,0,0
502,6,2015-06-20,7954,1188,1,0,0,0
502,7,2015-06-21,0,0,0,0,0,0
502,1,2015-06-22,8427,1230,1,0,0,0
502,2,2015-06-23,8442,1302,1,0,0,0
502,3,2015-06-24,7797,1248,1,0,0,0
502,4,2015-06-25,7740,1259,1,0,0,0
502,5,2015-06-26,7728,1234,1,0,0,0
502,6,2015-06-27,8495,1235,1,0,0,0
502,7,2015-06-28,0,0,0,0,0,0
502,1,2015-06-29,15556,1768,1,1,0,0
502,2,2015-06-30,18981,2067,1,1,0,0
502,3,2015-07-01,11167,1547,1,1,0,0
502,4,2015-07-02,10635,1483,1,1,0,0
502,5,2015-07-03,10316,1423,1,1,0,0
502,6,2015-07-04,6665,1116,1,0,0,0
502,7,2015-07-05,0,0,0,0,0,0
502,1,2015-07-06,9798,1494,1,0,0,0
502,2,2015-07-07,7375,1241,1,0,0,0
502,3,2015-07-08,9100,1335,1,0,0,0
502,4,2015-07-09,8994,1329,1,0,0,0
502,5,2015-07-10,8645,1374,1,0,0,0
502,6,2015-07-11,8686,1311,1,0,0,0
502,7,2015-07-12,0,0,0,0,0,0
502,1,2015-07-13,13940,1637,1,1,0,0
502,2,2015-07-14,11761,1561,1,1,0,0
502,3,2015-07-15,12578,1624,1,1,0,0
502,4,2015-07-16,11665,1563,1,1,0,0
502,5,2015-07-17,9948,1430,1,1,0,0
502,6,2015-07-18,8675,1273,1,0,0,0
502,7,2015-07-19,0,0,0,0,0,0
502,1,2015-07-20,10046,1441,1,0,0,0
502,2,2015-07-21,8882,1336,1,0,0,0
502,3,2015-07-22,8835,1350,1,0,0,0
502,4,2015-07-23,9236,1348,1,0,0,0
502,5,2015-07-24,9044,1348,1,0,0,0
502,6,2015-07-25,8145,1121,1,0,0,0
502,7,2015-07-26,0,0,0,0,0,0
502,1,2015-07-27,13152,1578,1,1,0,1
502,2,2015-07-28,11548,1445,1,1,0,1
502,3,2015-07-29,10784,1384,1,1,0,1
502,4,2015-07-30,12534,1522,1,1,0,1
502,5,2015-07-31,15473,1820,1,1,0,1
542,4,2015-04-30,8657,696,1,1,0,0
542,5,2015-05-01,0,0,0,1,a,0
542,6,2015-05-02,6349,530,1,0,0,0
542,7,2015-05-03,0,0,0,0,0,0
542,1,2015-05-04,8030,634,1,1,0,0
542,2,2015-05-05,6548,545,1,1,0,0
542,3,2015-05-06,7045,532,1,1,0,0
542,4,2015-05-07,6579,544,1,1,0,0
542,5,2015-05-08,6656,571,1,1,0,0
542,6,2015-05-09,6238,506,1,0,0,0
542,7,2015-05-10,0,0,0,0,0,0
542,1,2015-05-11,5519,490,1,0,0,0
542,2,2015-05-12,5847,498,1,0,0,0
542,3,2015-05-13,6092,533,1,0,0,0
542,4,2015-05-14,0,0,0,0,a,0
542,5,2015-05-15,7053,552,1,0,0,0
542,6,2015-05-16,5014,426,1,0,0,0
542,7,2015-05-17,0,0,0,0,0,0
542,1,2015-05-18,8336,635,1,1,0,0
542,2,2015-05-19,7796,561,1,1,0,0
542,3,2015-05-20,6976,537,1,1,0,0
542,4,2015-05-21,6757,534,1,1,0,0
542,5,2015-05-22,7103,567,1,1,0,0
542,6,2015-05-23,5344,444,1,0,0,0
542,7,2015-05-24,0,0,0,0,0,0
542,1,2015-05-25,0,0,0,0,a,0
542,2,2015-05-26,5931,517,1,0,0,1
542,3,2015-05-27,4928,449,1,0,0,1
542,4,2015-05-28,5118,434,1,0,0,1
542,5,2015-05-29,5760,465,1,0,0,1
542,6,2015-05-30,4707,403,1,0,0,0
542,7,2015-05-31,0,0,0,0,0,0
542,1,2015-06-01,6952,549,1,1,0,1
542,2,2015-06-02,7800,589,1,1,0,1
542,3,2015-06-03,7046,576,1,1,0,1
542,4,2015-06-04,0,0,0,1,a,1
542,5,2015-06-05,8617,616,1,1,0,1
542,6,2015-06-06,4411,376,1,0,0,0
542,7,2015-06-07,0,0,0,0,0,0
542,1,2015-06-08,5467,487,1,0,0,0
542,2,2015-06-09,6006,500,1,0,0,0
542,3,2015-06-10,5873,504,1,0,0,0
542,4,2015-06-11,5121,513,1,0,0,0
542,5,2015-06-12,5128,448,1,0,0,0
542,6,2015-06-13,5040,425,1,0,0,0
542,7,2015-06-14,0,0,0,0,0,0
542,1,2015-06-15,8603,588,1,1,0,0
542,2,2015-06-16,8333,618,1,1,0,0
542,3,2015-06-17,6832,560,1,1,0,0
542,4,2015-06-18,6404,542,1,1,0,0
542,5,2015-06-19,7275,572,1,1,0,0
542,6,2015-06-20,4360,364,1,0,0,0
542,7,2015-06-21,0,0,0,0,0,0
542,1,2015-06-22,5623,496,1,0,0,0
542,2,2015-06-23,4719,438,1,0,0,0
542,3,2015-06-24,4701,441,1,0,0,0
542,4,2015-06-25,5085,453,1,0,0,0
542,5,2015-06-26,5781,489,1,0,0,0
542,6,2015-06-27,5063,418,1,0,0,0
542,7,2015-06-28,0,0,0,0,0,0
542,1,2015-06-29,9867,665,1,1,0,0
542,2,2015-06-30,9408,631,1,1,0,0
542,3,2015-07-01,6073,467,1,1,0,0
542,4,2015-07-02,5674,474,1,1,0,0
542,5,2015-07-03,6020,496,1,1,0,0
542,6,2015-07-04,4444,378,1,0,0,0
542,7,2015-07-05,0,0,0,0,0,0
542,1,2015-07-06,5682,513,1,0,0,0
542,2,2015-07-07,4358,400,1,0,0,0
542,3,2015-07-08,5149,496,1,0,0,0
542,4,2015-07-09,5286,475,1,0,0,0
542,5,2015-07-10,5801,497,1,0,0,0
542,6,2015-07-11,5539,475,1,0,0,0
542,7,2015-07-12,0,0,0,0,0,0
542,1,2015-07-13,8540,635,1,1,0,0
542,2,2015-07-14,7908,574,1,1,0,0
542,3,2015-07-15,6789,544,1,1,0,0
542,4,2015-07-16,6132,540,1,1,0,0
542,5,2015-07-17,6482,509,1,1,0,0
542,6,2015-07-18,5483,458,1,0,0,0
542,7,2015-07-19,0,0,0,0,0,0
542,1,2015-07-20,5489,509,1,0,0,0
542,2,2015-07-21,4886,427,1,0,0,0
542,3,2015-07-22,5072,423,1,0,0,0
542,4,2015-07-23,5969,534,1,0,0,0
542,5,2015-07-24,5734,471,1,0,0,0
542,6,2015-07-25,5356,446,1,0,0,0
542,7,2015-07-26,0,0,0,0,0,0
542,1,2015-07-27,9078,691,1,1,0,0
542,2,2015-07-28,7160,576,1,1,0,0
542,3,2015-07-29,6694,530,1,1,0,0
542,4,2015-07-30,7236,601,1,1,0,0
542,5,2015-07-31,6598,568,1,1,0,0
564,4,2015-04-30,8384,721,1,1,0,0
564,5,2015-05-01,0,0,0,1,a,0
564,6,2015-05-02,6517,610,1,0,0,0
564,7,2015-05-03,0,0,0,0,0,0
564,1,2015-05-04,8204,621,1,1,0,0
564,2,2015-05-05,6681,539,1,1,0,0
564,3,2015-05-06,5683,485,1,1,0,0
564,4,2015-05-07,6185,562,1,1,0,0
564,5,2015-05-08,6823,591,1,1,0,0
564,6,2015-05-09,6278,593,1,0,0,0
564,7,2015-05-10,0,0,0,0,0,0
564,1,2015-05-11,4555,437,1,0,0,0
564,2,2015-05-12,5178,469,1,0,0,0
564,3,2015-05-13,6816,632,1,0,0,0
564,4,2015-05-14,0,0,0,0,a,0
564,5,2015-05-15,6291,586,1,0,0,0
564,6,2015-05-16,6089,553,1,0,0,0
564,7,2015-05-17,0,0,0,0,0,0
564,1,2015-05-18,7286,611,1,1,0,0
564,2,2015-05-19,6278,525,1,1,0,0
564,3,2015-05-20,6112,504,1,1,0,0
564,4,2015-05-21,6638,547,1,1,0,0
564,5,2015-05-22,5548,534,1,1,0,0
564,6,2015-05-23,5637,526,1,0,0,0
564,7,2015-05-24,0,0,0,0,0,0
564,1,2015-05-25,0,0,0,0,a,0
564,2,2015-05-26,5759,528,1,0,0,1
